dt,x,y,position,velocity,acceleration,jerk,heading
0.100000,274.757301,143.458117,330.000000,10.000000,0.000000,0.000000,1.141622
0.100000,275.171678,144.368200,331.000000,10.000000,0.000000,0.000000,1.145433
0.100000,275.582595,145.279861,332.000000,10.000000,0.000000,0.000000,1.149229
0.100000,275.990059,146.193079,333.000000,10.000000,0.000000,0.000000,1.153007
0.100000,276.394081,147.107835,334.000000,10.000000,0.000000,0.000000,1.156770
0.100000,276.794668,148.024109,335.000000,10.000000,0.000000,0.000000,1.160516
0.100000,277.191827,148.941870,336.000000,10.000000,0.000000,0.000000,1.164245
0.100000,277.585556,149.861074,337.000000,10.000000,0.000000,0.000000,1.167958
0.100000,277.975880,150.781738,338.000000,10.000000,0.000000,0.000000,1.171654
0.100000,278.362809,151.703842,339.000000,10.000000,0.000000,0.000000,1.175334
0.100000,278.746353,152.627367,340.000000,10.000000,0.000000,0.000000,1.178997
0.100000,279.126521,153.552294,341.000000,10.000000,0.000000,0.000000,1.182643
0.100000,279.503324,154.478603,342.000000,10.000000,0.000000,0.000000,1.186273
0.100000,279.876766,155.406262,343.000000,10.000000,0.000000,0.000000,1.189886
0.100000,280.246853,156.335239,344.000000,10.000000,0.000000,0.000000,1.193483
0.100000,280.613607,157.265544,345.000000,10.000000,0.000000,0.000000,1.197063
0.100000,280.977039,158.197158,346.000000,10.000000,0.000000,0.000000,1.200626
0.100000,281.337158,159.130062,347.000000,10.000000,0.000000,0.000000,1.204172
0.100000,281.693976,160.064240,348.000000,10.000000,0.000000,0.000000,1.207701
0.100000,282.047504,160.999673,349.000000,10.000000,0.000000,0.000000,1.211214
0.100000,282.397753,161.936343,350.000000,10.000000,0.000000,0.000000,1.214711
0.100000,282.744735,162.874232,351.000000,10.000000,0.000000,0.000000,1.218190
0.100000,283.088447,163.813288,352.000000,10.000000,0.000000,0.000000,1.221653
0.100000,283.428915,164.753530,353.000000,10.000000,0.000000,0.000000,1.225099
0.100000,283.766149,165.694940,354.000000,10.000000,0.000000,0.000000,1.228528
0.100000,284.100163,166.637502,355.000000,10.000000,0.000000,0.000000,1.231941
0.100000,284.430966,167.581198,356.000000,10.000000,0.000000,0.000000,1.235337
0.100000,284.758572,168.526013,357.000000,10.000000,0.000000,0.000000,1.238716
0.100000,285.082992,169.471929,358.000000,10.000000,0.000000,0.000000,1.242079
0.100000,285.404237,170.418930,359.000000,10.000000,0.000000,0.000000,1.245426
0.100000,285.722320,171.367001,360.000000,10.000000,0.000000,0.000000,1.248755
0.100000,286.037253,172.316125,361.000000,10.000000,0.000000,0.000000,1.252068
0.100000,286.349049,173.266286,362.000000,10.000000,0.000000,0.000000,1.255365
0.100000,286.657714,174.217457,363.000000,10.000000,0.000000,0.000000,1.258645
0.100000,286.963263,175.169621,364.000000,10.000000,0.000000,0.000000,1.261909
0.100000,287.265710,176.122777,365.000000,10.000000,0.000000,0.000000,1.265156
0.100000,287.565069,177.076909,366.000000,10.000000,0.000000,0.000000,1.268387
0.100000,287.861352,178.032003,367.000000,10.000000,0.000000,0.000000,1.271602
0.100000,288.154571,178.988043,368.000000,10.000000,0.000000,0.000000,1.274800
0.100000,288.444739,179.945014,369.000000,10.000000,0.000000,0.000000,1.277982
0.100000,288.731869,180.902903,370.000000,10.000000,0.000000,0.000000,1.281148
0.100000,289.015973,181.861694,371.000000,10.000000,0.000000,0.000000,1.284298
0.100000,289.297064,182.821374,372.000000,10.000000,0.000000,0.000000,1.287431
0.100000,289.575153,183.781928,373.000000,10.000000,0.000000,0.000000,1.290548
0.100000,289.850255,184.743342,374.000000,10.000000,0.000000,0.000000,1.293650
0.100000,290.122382,185.705603,375.000000,10.000000,0.000000,0.000000,1.296735
0.100000,290.391546,186.668697,376.000000,10.000000,0.000000,0.000000,1.299805
0.100000,290.657760,187.632611,377.000000,10.000000,0.000000,0.000000,1.302858
0.100000,290.921038,188.597331,378.000000,10.000000,0.000000,0.000000,1.305896
0.100000,291.181391,189.562844,379.000000,10.000000,0.000000,0.000000,1.308918
0.100000,291.438833,190.529137,380.000000,10.000000,0.000000,0.000000,1.311924
0.100000,291.693376,191.496198,381.000000,10.000000,0.000000,0.000000,1.314915
0.100000,291.945034,192.464013,382.000000,10.000000,0.000000,0.000000,1.317890
0.100000,292.193819,193.432571,383.000000,10.000000,0.000000,0.000000,1.320849
0.100000,292.439744,194.401859,384.000000,10.000000,0.000000,0.000000,1.323793
0.100000,292.682822,195.371864,385.000000,10.000000,0.000000,0.000000,1.326721
0.100000,292.923066,196.342575,386.000000,10.000000,0.000000,0.000000,1.329634
0.100000,293.160489,197.313980,387.000000,10.000000,0.000000,0.000000,1.332532
0.100000,293.395103,198.286067,388.000000,10.000000,0.000000,0.000000,1.335414
0.100000,293.626922,199.258825,389.000000,10.000000,0.000000,0.000000,1.338281
0.100000,293.855958,200.232241,390.000000,10.000000,0.000000,0.000000,1.341133
0.100000,294.082224,201.206306,391.000000,10.000000,0.000000,0.000000,1.343970
0.100000,294.305734,202.181008,392.000000,10.000000,0.000000,0.000000,1.346792
0.100000,294.526499,203.156335,393.000000,10.000000,0.000000,0.000000,1.349599
0.100000,294.744534,204.132278,394.000000,10.000000,0.000000,0.000000,1.352392
0.100000,294.959850,205.108825,395.000000,10.000000,0.000000,0.000000,1.355169
0.100000,295.172460,206.085966,396.000000,10.000000,0.000000,0.000000,1.357932
0.100000,295.382378,207.063690,397.000000,10.000000,0.000000,0.000000,1.360680
0.100000,295.589615,208.041988,398.000000,10.000000,0.000000,0.000000,1.363413
0.100000,295.794186,209.020850,399.000000,10.000000,0.000000,0.000000,1.366132
0.100000,295.996102,210.000265,400.000000,10.000000,0.000000,0.000000,1.368836
0.100000,296.195374,210.980215,401.000000,10.000000,0.000000,0.000000,1.371526
0.100000,296.392013,211.960675,402.000000,10.000000,0.000000,0.000000,1.374201
0.100000,296.586035,212.941659,403.000000,10.000000,0.000000,0.000000,1.376863
0.100000,296.777453,213.923155,404.000000,10.000000,0.000000,0.000000,1.379510
0.100000,296.966279,214.905156,405.000000,10.000000,0.000000,0.000000,1.382143
0.100000,297.152527,215.887653,406.000000,10.000000,0.000000,0.000000,1.384762
0.100000,297.336209,216.870635,407.000000,10.000000,0.000000,0.000000,1.387367
0.100000,297.517337,217.854096,408.000000,10.000000,0.000000,0.000000,1.389958
0.100000,297.695924,218.838025,409.000000,10.000000,0.000000,0.000000,1.392535
0.100000,297.871982,219.822414,410.000000,10.000000,0.000000,0.000000,1.395098
0.100000,298.045523,220.807256,411.000000,10.000000,0.000000,0.000000,1.397648
0.100000,298.216561,221.792541,412.000000,10.000000,0.000000,0.000000,1.400184
0.100000,298.385101,222.778227,413.000000,10.000000,0.000000,0.000000,1.402707
0.100000,298.551159,223.764322,414.000000,10.000000,0.000000,0.000000,1.405216
0.100000,298.714749,224.750834,415.000000,10.000000,0.000000,0.000000,1.407711
0.100000,298.875885,225.737757,416.000000,10.000000,0.000000,0.000000,1.410194
0.100000,299.034578,226.725083,417.000000,10.000000,0.000000,0.000000,1.412663
0.100000,299.190841,227.712804,418.000000,10.000000,0.000000,0.000000,1.415119
0.100000,299.344685,228.700913,419.000000,10.000000,0.000000,0.000000,1.417561
0.100000,299.496122,229.689403,420.000000,10.000000,0.000000,0.000000,1.419991
0.100000,299.645162,230.678242,421.000000,10.000000,0.000000,0.000000,1.422408
0.100000,299.791812,231.667403,422.000000,10.000000,0.000000,0.000000,1.424812
0.100000,299.936093,232.656921,423.000000,10.000000,0.000000,0.000000,1.427203
0.100000,300.078014,233.646791,424.000000,10.000000,0.000000,0.000000,1.429581
0.100000,300.217589,234.637005,425.000000,10.000000,0.000000,0.000000,1.431947
0.100000,300.354828,235.627557,426.000000,10.000000,0.000000,0.000000,1.434300
0.100000,300.489745,236.618441,427.000000,10.000000,0.000000,0.000000,1.436640
0.100000,300.622345,237.609612,428.000000,10.000000,0.000000,0.000000,1.438968
0.100000,300.752638,238.601058,429.000000,10.000000,0.000000,0.000000,1.441284
0.100000,300.880644,239.592815,430.000000,10.000000,0.000000,0.000000,1.443587
0.100000,301.006373,240.584877,431.000000,10.000000,0.000000,0.000000,1.445878
0.100000,301.129837,241.577239,432.000000,10.000000,0.000000,0.000000,1.448157
0.100000,301.251046,242.569895,433.000000,10.000000,0.000000,0.000000,1.450424
0.100000,301.370008,243.562797,434.000000,10.000000,0.000000,0.000000,1.452679
0.100000,301.486733,244.555929,435.000000,10.000000,0.000000,0.000000,1.454921
0.100000,301.601238,245.549336,436.000000,10.000000,0.000000,0.000000,1.457152
0.100000,301.713534,246.543014,437.000000,10.000000,0.000000,0.000000,1.459372
0.100000,301.823633,247.536957,438.000000,10.000000,0.000000,0.000000,1.461579
0.100000,301.931545,248.531155,439.000000,10.000000,0.000000,0.000000,1.463775
0.100000,302.037271,249.525508,440.000000,10.000000,0.000000,0.000000,1.465959
0.100000,302.140833,250.520110,441.000000,10.000000,0.000000,0.000000,1.468131
0.100000,302.242242,251.514954,442.000000,10.000000,0.000000,0.000000,1.470293
0.100000,302.341508,252.510038,443.000000,10.000000,0.000000,0.000000,1.472442
0.100000,302.438642,253.505346,444.000000,10.000000,0.000000,0.000000,1.474581
0.100000,302.533645,254.500779,445.000000,10.000000,0.000000,0.000000,1.476708
0.100000,302.626539,255.496436,446.000000,10.000000,0.000000,0.000000,1.478824
0.100000,302.717333,256.492311,447.000000,10.000000,0.000000,0.000000,1.480929
0.100000,302.806038,257.488402,448.000000,10.000000,0.000000,0.000000,1.483023
0.100000,302.892661,258.484645,449.000000,10.000000,0.000000,0.000000,1.485106
0.100000,302.977210,259.481029,450.000000,10.000000,0.000000,0.000000,1.487178
0.100000,303.059702,260.477613,451.000000,10.000000,0.000000,0.000000,1.489239
0.100000,303.140148,261.474395,452.000000,10.000000,0.000000,0.000000,1.491290
0.100000,303.218556,262.471353,453.000000,10.000000,0.000000,0.000000,1.493329
0.100000,303.294930,263.468385,454.000000,10.000000,0.000000,0.000000,1.495358
0.100000,303.369288,264.465602,455.000000,10.000000,0.000000,0.000000,1.497377
0.100000,303.441640,265.462999,456.000000,10.000000,0.000000,0.000000,1.499385
0.100000,303.511997,266.460571,457.000000,10.000000,0.000000,0.000000,1.501383
0.100000,303.580359,267.458179,458.000000,10.000000,0.000000,0.000000,1.503370
0.100000,303.646746,268.455955,459.000000,10.000000,0.000000,0.000000,1.505347
0.100000,303.711168,269.453898,460.000000,10.000000,0.000000,0.000000,1.507314
0.100000,303.773633,270.451988,461.000000,10.000000,0.000000,0.000000,1.509270
0.100000,303.834145,271.450104,462.000000,10.000000,0.000000,0.000000,1.511217
0.100000,303.892721,272.448375,463.000000,10.000000,0.000000,0.000000,1.513153
0.100000,303.949371,273.446799,464.000000,10.000000,0.000000,0.000000,1.515080
0.100000,304.004102,274.445315,465.000000,10.000000,0.000000,0.000000,1.516996
0.100000,304.056921,275.443877,466.000000,10.000000,0.000000,0.000000,1.518903
0.100000,304.107843,276.442581,467.000000,10.000000,0.000000,0.000000,1.520800
0.100000,304.156877,277.441426,468.000000,10.000000,0.000000,0.000000,1.522687
0.100000,304.204028,278.440282,469.000000,10.000000,0.000000,0.000000,1.524565
0.100000,304.249308,279.439232,470.000000,10.000000,0.000000,0.000000,1.526433
0.100000,304.292729,280.438314,471.000000,10.000000,0.000000,0.000000,1.528291
0.100000,304.334298,281.437474,472.000000,10.000000,0.000000,0.000000,1.530140
0.100000,304.374021,282.436638,473.000000,10.000000,0.000000,0.000000,1.531980
0.100000,304.411912,283.435926,474.000000,10.000000,0.000000,0.000000,1.533810
0.100000,304.447981,284.435334,475.000000,10.000000,0.000000,0.000000,1.535631
0.100000,304.482231,285.434691,476.000000,10.000000,0.000000,0.000000,1.537443
0.100000,304.514677,286.434154,477.000000,10.000000,0.000000,0.000000,1.539245
0.100000,304.545235,287.430638,477.996906,9.938113,-0.618868,-6.188678,1.541033
0.100000,304.573703,288.416010,478.982721,9.778187,-1.599260,-9.803922,1.542793
0.100000,304.599893,289.380560,479.947641,9.520222,-2.579652,-9.803922,1.544506
0.100000,304.623757,290.317629,480.884957,9.226104,-2.941176,-3.615243,1.546163
0.100000,304.645394,291.225215,481.792862,8.931987,-2.941176,0.000000,1.547760
0.100000,304.664955,292.103550,482.671355,8.637869,-2.941176,0.000000,1.549298
0.100000,304.682577,292.952392,483.520436,8.343751,-2.941176,-0.000000,1.550778
0.100000,304.698401,293.771921,484.340105,8.049634,-2.941176,0.000000,1.552202
0.100000,304.712555,294.562091,485.130363,7.755516,-2.941176,-0.000000,1.553568
0.100000,304.725163,295.322783,485.891208,7.461398,-2.941176,0.000000,1.554879
0.100000,304.736345,296.054124,486.622642,7.167281,-2.941176,-0.000000,1.556134
0.100000,304.746217,296.756090,487.324664,6.873163,-2.941176,0.000000,1.557335
0.100000,304.754885,297.428664,487.997275,6.579046,-2.941176,0.000000,1.558481
0.100000,304.762455,298.071833,488.640474,6.284928,-2.941176,0.000000,1.559574
0.100000,304.769024,298.685589,489.254260,5.990810,-2.941176,-0.000000,1.560613
0.100000,304.774686,299.269928,489.838636,5.696693,-2.941176,0.000000,1.561600
0.100000,304.779531,299.824853,490.393599,5.402575,-2.941176,-0.000000,1.562534
0.100000,304.783641,300.350370,490.919151,5.108457,-2.941176,0.000000,1.563416
0.100000,304.787096,300.846488,491.415290,4.814340,-2.941176,-0.000000,1.564247
0.100000,304.789971,301.313224,491.882019,4.520222,-2.941176,0.000000,1.565027
0.100000,304.792335,301.750589,492.319335,4.226104,-2.941176,0.000000,1.565756
0.100000,304.794252,302.158425,492.727239,3.931987,-2.941176,0.000000,1.566435
0.100000,304.795784,302.536922,493.105732,3.637869,-2.941176,-0.000000,1.567063
0.100000,304.796986,302.886024,493.454813,3.343751,-2.941176,0.000000,1.567642
0.100000,304.797910,303.205658,493.774482,3.049634,-2.941176,-0.000000,1.568171
0.100000,304.798602,303.495949,494.064740,2.755516,-2.941176,0.000000,1.568650
0.100000,304.799106,303.756769,494.325586,2.461398,-2.941176,-0.000000,1.569081
0.100000,304.799459,303.988198,494.557020,2.167281,-2.941176,0.000000,1.569462
0.100000,304.799695,304.190287,494.759042,1.873163,-2.941176,0.000000,1.569795
0.100000,304.799843,304.362836,494.931652,1.579046,-2.941176,0.000000,1.570078
0.100000,304.799929,304.506020,495.074851,1.284928,-2.941176,-0.000000,1.570314
0.100000,304.799973,304.619820,495.188638,0.990810,-2.941176,-0.000000,1.570501
0.100000,304.799992,304.704218,495.273013,0.696693,-2.941176,0.000000,1.570639
0.100000,304.799999,304.759203,495.327976,0.402575,-2.941176,0.000000,1.570729
0.100000,304.800000,304.787862,495.356622,0.170344,-2.322309,6.188678,1.570776
0.100000,304.800000,304.798191,495.366947,0.036152,-1.341916,9.803922,1.570793
0.100000,304.800000,304.800000,495.368755,0.000000,-0.361524,9.803922,1.570796
0.100000,304.800000,304.800000,495.368755,0.000000,0.000000,3.615243,1.570796
